code,name,kind,signgu,adstrd,x,y,area_m2
3001491,이태원 관광특구,관광특구,용산구,이태원1동,199498.0,448311.0,372565.0
3001492,명동 남대문 북창동 다동 무교동 관광특구,관광특구,중구,소공동,198397.0,451614.0,983618.0
3001493,동대문패션타운 관광특구,관광특구,중구,광희동,200996.0,451976.0,606058.0
3001494,종로·청계 관광특구,관광특구,종로구,종로1·2·3·4가동,199796.0,452274.0,653127.0
3001495,잠실 관광특구,관광특구,송파구,방이2동,210188.0,446334.0,2462734.0
3001496,강남 마이스 관광특구,관광특구,강남구,삼성1동,205282.0,445736.0,237892.0
3110001,이북5도청사,골목상권,종로구,평창동,196262.0,456660.0,108529.0
3110002,독립문역 1번,골목상권,종로구,무악동,196220.0,452912.0,31531.0
3110003,세검정초등학교,골목상권,종로구,부암동,196389.0,455998.0,191570.0
3110004,대신고등학교,골목상권,종로구,교남동,196517.0,452627.0,18781.0
3110005,세검정,골목상권,종로구,부암동,196688.0,455706.0,244923.0
3110006,부암동주민센터,골목상권,종로구,부암동,196701.0,454714.0,91486.0
3110007,사직공원(한국사회과학도서관),골목상권,종로구,사직동,196895.0,452714.0,80252.0
3110008,배화여자대학교(박노수미술관),골목상권,종로구,청운효자동,197093.0,453418.0,149264.0
3110009,자하문터널,골목상권,종로구,부암동,196991.0,455057.0,178306.0
3110010,평창동서측,골목상권,종로구,평창동,197064.0,456643.0,369415.0
3110011,청운초등학교,골목상권,종로구,청운효자동,197219.0,454141.0,26913.0
3110012,성곡미술관,골목상권,종로구,사직동,197292.0,452641.0,124348.0
3110013,체부동홍종문가옥,골목상권,종로구,사직동,197340.0,453202.0,17064.0
3110014,경복고등학교,골목상권,종로구,청운효자동,197484.0,453952.0,63411.0
3110015,청와대사랑채,골목상권,종로구,청운효자동,197585.0,453623.0,69399.0
3110016,평창동동측,골목상권,종로구,평창동,197827.0,457040.0,522818.0
3110017,정독도서관,골목상권,종로구,가회동,198581.0,453781.0,83855.0
3110018,중앙고등학교,골목상권,종로구,가회동,198883.0,453690.0,166872.0
3110019,창덕궁,골목상권,종로구,종로1·2·3·4가동,199222.0,452926.0,40999.0
3110020,서울국제고등학교,골목상권,종로구,혜화동,199598.0,454302.0,133692.0
3110021,성균관대학교,골목상권,종로구,혜화동,199759.0,453776.0,77655.0
3110022,경신고등학교,골목상권,종로구,혜화동,199921.0,454166.0,60182.0
3110023,서울대병원,골목상권,종로구,이화동,200139.0,453265.0,15969.0
3110024,혜화동주민센터,골목상권,종로구,혜화동,200121.0,454192.0,52850.0
3110025,충신시장옆,골목상권,종로구,종로5·6가동,200370.0,452813.0,39184.0
3110026,종로5가역 4번,골목상권,종로구,종로5·6가동,200477.0,452601.0,16485.0
3110027,혜화역 1번,골목상권,종로구,이화동,200507.0,453618.0,117673.0
3110028,이화달팽이길,골목상권,종로구,이화동,200575.0,452995.0,159124.0
3110029,동대문역 1번,골목상권,종로구,창신2동,200934.0,452953.0,153230.0
3110030,동대문역 3번,골목상권,종로구,창신1동,201063.0,452656.0,9161.0
3110031,창신역 1번,골목상권,종로구,창신3동,201298.0,453314.0,32878.0
3110032,수족관거리,골목상권,종로구,창신1동,201321.0,452326.0,9323.0
3110033,창신역 4번,골목상권,종로구,숭인1동,201471.0,453118.0,77869.0
3110034,창신1동주민센터,골목상권,종로구,창신1동,201508.0,452344.0,29604.0
3110035,동묘앞역 2번,골목상권,종로구,숭인2동,201699.0,452879.0,95779.0
3110036,동묘앞역 3번,골목상권,종로구,숭인2동,201783.0,452612.0,18431.0
3110037,신설동역 12번,골목상권,종로구,숭인2동,201949.0,453159.0,55232.0
3110038,경향신문사,골목상권,중구,소공동,197253.0,451928.0,36893.0
3110039,회현역 1번,골목상권,중구,회현동,198305.0,450967.0,9928.0
3110040,중구회현체육센터(정화예술대남산캠퍼스),골목상권,중구,회현동,198420.0,450734.0,76242.0
3110041,남산케이블카,골목상권,중구,명동,198659.0,450764.0,130560.0
3110042,남산골공원옆,골목상권,중구,필동,199565.0,450784.0,72607.0
3110043,충무초등학교,골목상권,중구,장충동,200090.0,451226.0,110058.0
3110044,관성묘,골목상권,중구,장충동,200294.0,451298.0,29575.0
3110045,동대문역사문화공원역 5번,골목상권,중구,장충동,200434.0,451428.0,44820.0
3110046,버티고개,골목상권,중구,다산동,200514.0,450225.0,58013.0
3110047,다산성곽길,골목상권,중구,다산동,200639.0,450609.0,85386.0
3110048,장충동주민센터,골목상권,중구,장충동,200749.0,451274.0,135606.0
3110049,장충단 고개,골목상권,중구,다산동,200898.0,450889.0,70693.0
3110050,약수역 7번,골목상권,중구,약수동,200868.0,450316.0,34553.0
3110051,한양공고앞 교차로,골목상권,중구,신당동,200997.0,451576.0,44893.0
3110052,장충초등학교,골목상권,중구,다산동,201128.0,451117.0,68893.0
3110053,청구역 1번,골목상권,중구,신당동,201118.0,451376.0,85550.0
3110054,청구역 3번,골목상권,중구,청구동,201174.0,450806.0,69155.0
3110055,황학동벼룩시장,골목상권,중구,황학동,201642.0,452260.0,27575.0
3110056,신당역 3번,골목상권,중구,신당5동,201855.0,451480.0,129607.0
3110057,황학코아루아파트,골목상권,중구,황학동,202013.0,451863.0,30230.0
3110058,성심여자고등학교,골목상권,용산구,원효로2동,195949.0,448136.0,135620.0
3110059,새남터성지,골목상권,용산구,이촌2동,196084.0,447363.0,56970.0
3110060,효창공원앞역 6번,골목상권,용산구,용문동,196339.0,448750.0,94719.0
3110061,효창동주민센터,골목상권,용산구,효창동,196409.0,449179.0,100249.0
3110062,한강로동땡땡거리(은행나무길),골목상권,용산구,한강로동,196643.0,447278.0,132684.0
3110063,효창공원앞역 5번,골목상권,용산구,용문동,196702.0,448664.0,110329.0
3110064,효창공원앞역 2번,골목상권,용산구,효창동,196816.0,449203.0,131550.0
3110065,남정초등학교,골목상권,용산구,원효로1동,196844.0,448550.0,18065.0
3110066,서울역 15번,골목상권,용산구,청파동,197079.0,450403.0,133737.0
3110067,배문고등학교,골목상권,용산구,청파동,197116.0,449954.0,204936.0
3110068,남영역 1번,골목상권,용산구,원효로1동,197107.0,449013.0,145312.0
3110069,숙대입구,골목상권,용산구,청파동,197161.0,449524.0,173542.0
3110070,용산세무서,골목상권,용산구,한강로동,197188.0,447141.0,8437.0
3110071,한강미주맨션아파트,골목상권,용산구,이촌1동,197152.0,446831.0,27783.0
3110072,열정도,골목상권,용산구,원효로1동,197247.0,448836.0,18090.0
3110073,삼각지역 3번,골목상권,용산구,한강로동,197578.0,447973.0,41421.0
3110074,서울역 12번,골목상권,용산구,남영동,197716.0,450166.0,105922.0
3110075,숙대입구역 1번,골목상권,용산구,남영동,197679.0,449714.0,128905.0
3110076,삼각지역 14번,골목상권,용산구,한강로동,197737.0,448386.0,8989.0
3110077,삼광초등학교,골목상권,용산구,후암동,197919.0,449884.0,45797.0
3110078,이촌동점보아파트,골목상권,용산구,이촌1동,198068.0,446532.0,14864.0
3110079,후암동주민센터,골목상권,용산구,후암동,198162.0,450065.0,293041.0
3110080,해방촌예술마을,골목상권,용산구,후암동,198518.0,449757.0,134562.0
3110081,해방촌 남동측,골목상권,용산구,용산2가동,198634.0,449401.0,105010.0
3110082,용산구청,골목상권,용산구,이태원1동,199212.0,448107.0,71140.0
3110083,서빙고역 1번,골목상권,용산구,서빙고동,199271.0,446786.0,58652.0
3110084,경리단길북측,골목상권,용산구,이태원2동,199236.0,449136.0,225725.0
3110085,경리단길남측,골목상권,용산구,이태원2동,199260.0,448806.0,181830.0
3110086,이태원역 북측,골목상권,용산구,이태원1동,199383.0,448588.0,133757.0
3110087,이태원엔틱가구거리,골목상권,용산구,이태원1동,199502.0,448055.0,52542.0
3110088,오산고등학교,골목상권,용산구,서빙고동,199685.0,447296.0,96560.0
3110089,서빙고동주민센터,골목상권,용산구,서빙고동,199668.0,446947.0,105979.0
3110090,한국폴리텍대학서울정수캠퍼스,골목상권,용산구,보광동,199734.0,447571.0,97059.0
3110091,리움미술관,골목상권,용산구,한남동,199856.0,448602.0,55141.0
3110092,NH농협은행 보광동지점,골목상권,용산구,보광동,199990.0,447728.0,105153.0
3110093,우사단길,골목상권,용산구,한남동,200024.0,448092.0,234768.0
3110094,오산중학교,골목상권,용산구,보광동,200102.0,447300.0,21603.0
3110095,한강진역 3번,골목상권,용산구,한남동,200198.0,448658.0,149192.0
3110096,한남힐사이드아파트,골목상권,용산구,한남동,200260.0,449313.0,50068.0
3110097,한남초등학교,골목상권,용산구,한남동,200536.0,448696.0,7814.0
3110098,서울독일학교,골목상권,용산구,한남동,200952.0,448510.0,41414.0
3110099,유엔빌리지길,골목상권,용산구,한남동,201076.0,448324.0,263187.0
3110100,옥수동우편취급국,골목상권,성동구,옥수동,200870.0,449042.0,26060.0
3110101,옥정중학교,골목상권,성동구,옥수동,201109.0,449012.0,23818.0
3110102,옥수역 6번,골목상권,성동구,옥수동,201423.0,449294.0,34682.0
3110103,옥수터널,골목상권,성동구,금호4가동,201450.0,449586.0,19057.0
3110104,신금호역 4번,골목상권,성동구,금호2·3가동,201782.0,450233.0,66838.0
3110105,금동어린이공원,골목상권,성동구,금호2·3가동,202076.0,449956.0,69009.0
3110106,금북초등학교,골목상권,성동구,금호1가동,202140.0,450763.0,21366.0
3110107,금호사거리,골목상권,성동구,금호4가동,202203.0,449734.0,22191.0
3110108,성동구립금호도서관,골목상권,성동구,금호1가동,202208.0,450534.0,11778.0
3110109,금호삼성래미안아파트,골목상권,성동구,금호1가동,202316.0,450083.0,29788.0
3110110,상왕십리역 6번,골목상권,성동구,왕십리2동,202454.0,451618.0,51942.0
3110111,대현산장미원,골목상권,성동구,응봉동,202636.0,450338.0,19485.0
3110112,행당역 2번,골목상권,성동구,행당1동,202776.0,451078.0,68591.0
3110113,응봉산,골목상권,성동구,응봉동,202786.0,449918.0,89115.0
3110114,왕십리파출소,골목상권,성동구,왕십리도선동,202776.0,451985.0,27058.0
3110115,상왕십리역 3번,골목상권,성동구,왕십리도선동,202799.0,451762.0,80878.0
3110116,청계천박물관,골목상권,성동구,마장동,203093.0,452318.0,98083.0
3110117,성동구보건소,골목상권,성동구,마장동,203124.0,451949.0,49735.0
3110118,왕십리역 9번,골목상권,성동구,행당1동,203170.0,450924.0,63575.0
3110119,마장지하차도,골목상권,성동구,마장동,203308.0,451914.0,22524.0
3110120,서울숲카페거리,골목상권,성동구,성수1가2동,203629.0,449746.0,34852.0
3110121,한양대역 4번,골목상권,성동구,사근동,203699.0,450806.0,29267.0
3110122,마장역 2번,골목상권,성동구,마장동,203900.0,452033.0,80335.0
3110123,마장역 3번,골목상권,성동구,마장동,203977.0,451906.0,169553.0
3110124,뚝섬역교차로,골목상권,성동구,성수1가2동,204001.0,450061.0,79596.0
3110125,사근동살곶이상점가,골목상권,성동구,사근동,204116.0,451277.0,128923.0
3110126,서울숲역 1번,골목상권,성동구,성수1가1동,204113.0,449554.0,18531.0
3110127,성수1가1동주민센터,골목상권,성동구,성수1가1동,204367.0,449119.0,38774.0
3110128,성원중학교,골목상권,성동구,성수1가1동,204412.0,448741.0,247340.0
3110129,성원어린이공원,골목상권,성동구,성수1가2동,204438.0,450088.0,70693.0
3110130,답십리역 6번,골목상권,성동구,용답동,204631.0,451780.0,43065.0
3110131,성수동카페거리,골목상권,성동구,성수2가1동,204716.0,449234.0,131865.0
3110132,성수2가3동주민센터,골목상권,성동구,성수2가3동,204767.0,449989.0,76450.0
3110133,서울교통공사,골목상권,성동구,용답동,205004.0,451461.0,80187.0
3110134,성수119안전센터,골목상권,성동구,성수2가1동,205062.0,448509.0,222826.0
3110135,성동세무서,골목상권,성동구,송정동,205254.0,449984.0,136762.0
3110136,경수초등학교,골목상권,성동구,성수2가1동,205299.0,449009.0,260628.0
3110137,성수초등학교,골목상권,성동구,성수2가3동,205519.0,449630.0,330983.0
3110138,송정체육공원,골목상권,성동구,송정동,205936.0,450143.0,102074.0
3110139,자양4동주민센터,골목상권,광진구,자양4동,205610.0,448404.0,155861.0
3110140,건대입구역 6번,골목상권,광진구,자양4동,205807.0,448790.0,179746.0
3110141,건대입구역 1번,골목상권,광진구,화양동,205871.0,449295.0,67458.0
3110142,화양사거리,골목상권,광진구,화양동,206028.0,449645.0,116892.0
3110143,뚝섬유원지역 1번,골목상권,광진구,자양3동,206062.0,448266.0,8061.0
3110144,어린이대공원역 4번,골목상권,광진구,화양동,206355.0,449631.0,42830.0
3110145,장안초등학교,골목상권,광진구,군자동,206431.0,449938.0,14956.0
3110146,신자초등학교,골목상권,광진구,자양3동,206474.0,448005.0,106885.0
3110147,능동우편취급국,골목상권,광진구,군자동,206519.0,450742.0,157029.0
3110148,어린이대공원역 3번,골목상권,광진구,화양동,206673.0,449538.0,45757.0
3110149,세종대학교,골목상권,광진구,군자동,206730.0,450336.0,45957.0
3110150,중곡1동 마을마당,골목상권,광진구,중곡1동,206780.0,451324.0,159510.0
3110151,자양한강도서관,골목상권,광진구,자양2동,206813.0,447963.0,107574.0
3110152,중곡어린이공원,골목상권,광진구,중곡1동,206897.0,451708.0,50806.0
3110153,중곡1동주민센터,골목상권,광진구,중곡1동,207018.0,451220.0,50068.0
3110154,광진정말공원,골목상권,광진구,자양1동,206980.0,448178.0,102102.0
3110155,광진구청,골목상권,광진구,자양1동,207007.0,448746.0,97314.0
3110156,군자역 5번,골목상권,광진구,능동,207110.0,450472.0,153696.0
3110157,자양동우체국,골목상권,광진구,자양2동,207135.0,447836.0,115158.0
3110158,중곡3동주민센터,골목상권,광진구,중곡3동,207154.0,452135.0,166799.0
3110159,구의역 4번,골목상권,광진구,자양1동,207146.0,448388.0,210895.0
3110160,광진경찰서,골목상권,광진구,구의1동,207370.0,449364.0,47848.0
3110161,중곡역 3번,골목상권,광진구,중곡3동,207394.0,452066.0,141901.0
3110162,군자역 4번,골목상권,광진구,중곡2동,207315.0,450952.0,70945.0
3110163,성자초등학교,골목상권,광진구,자양2동,207457.0,447914.0,66483.0
3110164,아차산역 5번,골목상권,광진구,능동,207531.0,450418.0,85050.0
3110165,국립정신건강센터,골목상권,광진구,중곡2동,207575.0,451405.0,95687.0
3110166,구의1동주민센터,골목상권,광진구,구의1동,207558.0,449057.0,131620.0
3110167,용마초등학교,골목상권,광진구,중곡2동,207600.0,450940.0,154354.0
3110168,대원고등학교,골목상권,광진구,중곡4동,207751.0,451529.0,58514.0
3110169,성동초등학교,골목상권,광진구,자양2동,207787.0,448123.0,75500.0
3110170,동대부여고,골목상권,광진구,구의1동,207834.0,449143.0,120727.0
3110171,중곡4동주민센터,골목상권,광진구,중곡4동,207882.0,451145.0,47879.0
3110172,광진초등학교,골목상권,광진구,구의2동,207912.0,449734.0,95499.0
3110173,구남초등학교,골목상권,광진구,구의3동,208034.0,448444.0,49267.0
3110174,아차산역 1번,골목상권,광진구,중곡4동,208044.0,450658.0,103458.0
3110175,푸른동산공원,골목상권,광진구,구의3동,208057.0,449077.0,96115.0
3110176,해오름공원,골목상권,광진구,중곡4동,208142.0,450925.0,135318.0
3110177,동의초등학교,골목상권,광진구,구의2동,208409.0,450329.0,29079.0
3110178,장로회신학대학교,골목상권,광진구,광장동,209139.0,449838.0,45933.0
3110179,광나루역 1번,골목상권,광진구,광장동,209122.0,449629.0,42085.0
3110180,광진정보도서관,골목상권,광진구,광장동,209612.0,449948.0,74699.0
3110181,신설동역 9번,골목상권,동대문구,용신동,202420.0,452524.0,141747.0
3110182,용두희망어린이공원,골목상권,동대문구,용신동,202420.0,453440.0,59118.0
3110183,한국의류시험연구원,골목상권,동대문구,용신동,202502.0,453159.0,43441.0
3110184,용두사거리,골목상권,동대문구,용신동,202616.0,453006.0,24379.0
3110185,용두초등학교,골목상권,동대문구,용신동,202597.0,452773.0,28847.0
3110186,종암초등학교,골목상권,동대문구,제기동,202689.0,453592.0,22890.0
3110187,제기동역 6번,골목상권,동대문구,용신동,202876.0,452949.0,159981.0
3110188,용두동신동아아파트,골목상권,동대문구,용신동,202873.0,452509.0,152517.0
3110189,제기동역 1번,골목상권,동대문구,제기동,202945.0,453360.0,88499.0
3110190,고대앞사거리,골목상권,동대문구,제기동,203021.0,453940.0,101416.0
3110191,고려대역 6번,골목상권,동대문구,제기동,203181.0,454240.0,79173.0
3110192,동의보감타워,골목상권,동대문구,용신동,203304.0,453083.0,33231.0
3110193,고려대역 4번,골목상권,동대문구,제기동,203326.0,454482.0,67780.0
3110194,홍파초등학교,골목상권,동대문구,제기동,203549.0,453894.0,87946.0
3110195,동대문구청,골목상권,동대문구,용신동,203596.0,452957.0,115383.0
3110196,홍릉근린공원,골목상권,동대문구,청량리동,203626.0,454245.0,37314.0
3110197,세종대왕기념관교차로,골목상권,동대문구,청량리동,203649.0,454572.0,24771.0
3110198,동대문중앙새마을금고본점,골목상권,동대문구,제기동,203744.0,453658.0,16140.0
3110199,홍릉시장,골목상권,동대문구,제기동,203766.0,453910.0,69877.0
3110200,동대문경찰서,골목상권,동대문구,청량리동,203921.0,453959.0,35357.0
3110201,전농119안전센터,골목상권,동대문구,전농1동,204076.0,452936.0,24149.0
3110202,전농1동주민센터(전농시장),골목상권,동대문구,전농1동,204193.0,453064.0,29821.0
3110203,떡전교사거리,골목상권,동대문구,청량리동,204277.0,453931.0,46180.0
3110204,간데메공원,골목상권,동대문구,답십리1동,204495.0,452665.0,122554.0
3110205,경희대삼거리,골목상권,동대문구,회기동,204533.0,454605.0,88816.0
3110206,텃골근린공원,골목상권,동대문구,전농1동,204578.0,453280.0,100623.0
3110207,시립대앞사거리,골목상권,동대문구,전농1동,204615.0,453829.0,29327.0
3110208,시조사삼거리,골목상권,동대문구,회기동,204642.0,454283.0,42223.0
3110209,답십리 장령당공원,골목상권,동대문구,답십리1동,204595.0,452273.0,27972.0
3110210,서울시립대,골목상권,동대문구,전농1동,204784.0,454008.0,110970.0
3110211,전곡마을마당공원,골목상권,동대문구,전농1동,204828.0,453365.0,126403.0
3110212,답십리초등학교,골목상권,동대문구,답십리1동,204987.0,452276.0,80982.0
3110213,청량초등학교,골목상권,동대문구,이문1동,205004.0,454831.0,35455.0
3110214,경희대후문,골목상권,동대문구,이문1동,204987.0,455329.0,79862.0
3110215,회기역 1번,골목상권,동대문구,휘경1동,205156.0,454641.0,51478.0
3110216,전농중학교,골목상권,동대문구,전농2동,205156.0,453263.0,65069.0
3110217,자동차부품상가,골목상권,동대문구,답십리2동,205207.0,451743.0,56649.0
3110218,답십리사거리,골목상권,동대문구,답십리2동,205138.0,452341.0,82160.0
3110219,삼육보건대학교,골목상권,동대문구,휘경2동,205315.0,454241.0,179445.0
3110220,외대앞역 1번,골목상권,동대문구,이문1동,205403.0,455074.0,98625.0
3110221,의릉,골목상권,성북구,석관동,205397.0,456047.0,47130.0
3110222,회기역 2번,골목상권,동대문구,휘경1동,205428.0,454564.0,10334.0
3110223,군자초등학교,골목상권,동대문구,장안1동,205576.0,451597.0,43581.0
3110224,외대앞역 2번,골목상권,동대문구,휘경1동,205611.0,454967.0,45770.0
3110225,촬영소사거리,골목상권,동대문구,답십리2동,205617.0,452236.0,54806.0
3110226,장안1동주민센터,골목상권,동대문구,장안1동,205884.0,452160.0,285861.0
3110227,답십리공원,골목상권,동대문구,답십리2동,205920.0,452959.0,55458.0
3110228,장안근린공원,골목상권,동대문구,장안2동,206152.0,452923.0,177937.0
3110229,장평중학교,골목상권,동대문구,장안1동,206184.0,451672.0,205648.0
3110230,장안현대홈타운1차아파트,골목상권,동대문구,장안2동,206324.0,452165.0,79796.0
3110231,장안교,골목상권,동대문구,장안2동,206478.0,453482.0,8256.0
3110232,동대부고,골목상권,동대문구,장안2동,206490.0,453086.0,104535.0
3110233,중랑역 1번,골목상권,중랑구,중화2동,206528.0,455158.0,124330.0
3110234,중랑역 4번,골목상권,중랑구,중화2동,206502.0,454920.0,58421.0
3110235,세화어린이공원,골목상권,중랑구,중화2동,206594.0,455445.0,32631.0
3110236,신묵초등학교,골목상권,중랑구,묵2동,206616.0,456591.0,180650.0
3110237,메가박스 상봉,골목상권,중랑구,면목2동,206601.0,454652.0,124410.0
3110238,배꽃어린이공원,골목상권,중랑구,중화2동,206668.0,456017.0,29174.0
3110239,중랑역 2번,골목상권,중랑구,중화2동,206763.0,455188.0,10368.0
3110240,태릉시장 특화거리,골목상권,중랑구,중화2동,206782.0,455390.0,45536.0
3110241,먹골역 5번,골목상권,중랑구,묵2동,206829.0,456519.0,99076.0
3110242,면목5동주민센터,골목상권,중랑구,면목5동,206907.0,453904.0,105010.0
3110243,중랑노인종합복지관,골목상권,중랑구,면목2동,206888.0,454287.0,128302.0
3110244,중화역 4번,골목상권,중랑구,중화2동,206912.0,455985.0,63066.0
3110245,KB국민은행 중화동지점,골목상권,중랑구,중화2동,206956.0,455282.0,62374.0
3110246,월드순복음교회,골목상권,중랑구,상봉2동,206971.0,454832.0,87353.0
3110247,먹골역 1번,골목상권,중랑구,묵1동,207001.0,456738.0,148439.0
3110248,먹골파출소,골목상권,중랑구,묵1동,207107.0,457297.0,37643.0
3110249,중화역 1번,골목상권,중랑구,중화1동,207071.0,456080.0,170317.0
3110250,화랑대역 7번,골목상권,중랑구,묵1동,207225.0,457577.0,39367.0
3110251,장안중학교,골목상권,중랑구,중화1동,207245.0,455571.0,90556.0
3110252,장안제일시장,골목상권,중랑구,면목5동,207210.0,453972.0,121544.0
3110253,중곡초등학교,골목상권,중랑구,면목4동,207294.0,452626.0,86503.0
3110254,오거리공원,골목상권,중랑구,면목7동,207331.0,453019.0,165615.0
3110255,상봉역 4번,골목상권,중랑구,상봉2동,207311.0,454906.0,191245.0
3110256,면목2동체육관,골목상권,중랑구,면목2동,207297.0,454482.0,221861.0
3110257,상봉역 7번,골목상권,중랑구,상봉1동,207583.0,455462.0,114328.0
3110258,면동초등학교,골목상권,중랑구,면목본동,207582.0,454086.0,111432.0
3110259,사가정역 1번,골목상권,중랑구,면목3·8동,207605.0,453638.0,86298.0
3110260,면목역 3번,골목상권,중랑구,면목본동,207615.0,454450.0,65941.0
3110261,사가정역 4번,골목상권,중랑구,면목7동,207796.0,453176.0,109503.0
3110262,상봉역 3번,골목상권,중랑구,상봉2동,207850.0,454983.0,121975.0
3110263,면목역 1번,골목상권,중랑구,면목본동,207934.0,454695.0,152104.0
3110264,면목역 2번,골목상권,중랑구,면목본동,208090.0,454193.0,216948.0
3110265,망우역 1번,골목상권,중랑구,상봉1동,208182.0,455535.0,164846.0
3110266,면목동우체국,골목상권,중랑구,면목3·8동,208094.0,453739.0,114047.0
3110267,망우역 2번,골목상권,중랑구,상봉1동,207896.0,455693.0,125682.0
3110268,망우3동주민센터,골목상권,중랑구,망우3동,208341.0,454702.0,71237.0
3110269,용마문화복지센터,골목상권,중랑구,면목3·8동,208386.0,454301.0,50066.0
3110270,혜원여고,골목상권,중랑구,망우3동,208593.0,454695.0,35644.0
3110271,신내역 1번,골목상권,중랑구,신내1동,208737.0,457334.0,112596.0
3110272,신내1동주민센터,골목상권,중랑구,신내1동,208691.0,456291.0,146352.0
3110273,장스여성병원,골목상권,중랑구,신내1동,208719.0,455672.0,69230.0
3110274,서일대학교,골목상권,중랑구,면목3·8동,208722.0,454449.0,164098.0
3110275,하나은행 망우동지점,골목상권,중랑구,망우본동,208807.0,455418.0,35477.0
3110276,신내IC북측,골목상권,중랑구,신내1동,209033.0,457638.0,118914.0
3110277,러스크서울병원,골목상권,중랑구,망우본동,209068.0,455483.0,118173.0
3110278,망우본동주민센터,골목상권,중랑구,망우본동,209142.0,455775.0,137523.0
3110279,신내역 2번,골목상권,중랑구,신내1동,209821.0,457041.0,481217.0
3110280,북정마을,골목상권,성북구,성북동,199134.0,454845.0,151078.0
3110281,길상사,골목상권,성북구,성북동,199476.0,455329.0,244583.0
3110282,국민대학교앞,골목상권,성북구,정릉3동,199894.0,456476.0,69438.0
3110283,성북초등학교앞,골목상권,성북구,성북동,199941.0,454796.0,42242.0
3110284,정릉북한산국립공원입구,골목상권,성북구,정릉4동,199916.0,457667.0,57402.0
3110285,홍대부중,골목상권,성북구,성북동,200122.0,454958.0,90071.0
3110286,한성대입구역 5번,골목상권,성북구,성북동,200267.0,454472.0,112177.0
3110287,정릉3동주민센터,골목상권,성북구,정릉3동,200322.0,456640.0,60168.0
3110288,동구여중,골목상권,성북구,성북동,200468.0,454617.0,82760.0
3110289,북한산보국문역 2번,골목상권,성북구,정릉3동,200613.0,456596.0,162270.0
3110290,북한산보국문역 1번,골목상권,성북구,정릉4동,200797.0,457090.0,45706.0
3110291,한성대입구역 3번,골목상권,성북구,삼선동,200879.0,454012.0,175682.0
3110292,정릉역 2번,골목상권,성북구,정릉2동,200997.0,456070.0,21672.0
3110293,삼선중학교,골목상권,성북구,성북동,200919.0,454642.0,79830.0
3110294,서경대학교,골목상권,성북구,정릉4동,201084.0,456815.0,193247.0
3110295,정릉우체국,골목상권,성북구,정릉2동,201097.0,456370.0,153101.0
3110296,성신여대입구역 4번,골목상권,성북구,동선동,201319.0,454904.0,59460.0
3110297,경동고등학교,골목상권,성북구,삼선동,201254.0,454294.0,167263.0
3110298,솔숲어린이공원,골목상권,성북구,정릉1동,201379.0,456103.0,37902.0
3110299,정릉역 1번,골목상권,성북구,정릉1동,201588.0,455814.0,140910.0
3110300,삼선동주민센터,골목상권,성북구,안암동,201728.0,454413.0,155662.0
3110301,성신여대입구역 7번,골목상권,성북구,동선동,201622.0,455143.0,107374.0
3110302,보문역 8번,골목상권,성북구,보문동,201699.0,453779.0,67532.0
3110303,성신여대입구역 1번,골목상권,성북구,동선동,201864.0,454954.0,109299.0
3110304,보문역 4번,골목상권,성북구,안암동,201853.0,454151.0,93288.0
3110305,보문역 5번,골목상권,성북구,안암동,201956.0,453872.0,147424.0
3110306,미아초등학교,골목상권,성북구,길음1동,201991.0,456550.0,32625.0
3110307,길음역 7번,골목상권,성북구,길음1동,202044.0,456064.0,55213.0
3110308,길음역 8번,골목상권,성북구,길음2동,202156.0,456410.0,84969.0
3110309,대광초등학교,골목상권,성북구,안암동,202174.0,453492.0,72678.0
3110310,길음역 10번,골목상권,성북구,길음2동,202327.0,456085.0,21941.0
3110311,종암아이파크2차후문,골목상권,성북구,종암동,202513.0,455454.0,26270.0
3110312,안암역 2번,골목상권,성북구,안암동,202569.0,454348.0,85118.0
3110313,안암역 3번,골목상권,성북구,안암동,202623.0,453826.0,82289.0
3110314,종암경찰서,골목상권,성북구,종암동,202860.0,455730.0,84094.0
3110315,종암아이파크2차,골목상권,성북구,종암동,202967.0,455307.0,92801.0
3110316,숭곡초등학교,골목상권,성북구,월곡1동,203036.0,456508.0,180619.0
3110317,종암중학교,골목상권,성북구,종암동,203017.0,454857.0,91409.0
3110318,KT월곡지사,골목상권,성북구,월곡1동,203090.0,456010.0,76869.0
3110319,종암동주민센터,골목상권,성북구,종암동,203175.0,455519.0,98376.0
3110320,KB국민은행 종암동지점,골목상권,성북구,종암동,203263.0,455041.0,52907.0
3110321,동덕여대,골목상권,성북구,월곡1동,203580.0,456395.0,8750.0
3110322,장위1동주민센터,골목상권,성북구,장위1동,203690.0,457290.0,84262.0
3110323,상월곡역 1번,골목상권,성북구,월곡2동,203943.0,456250.0,83644.0
3110324,월곡역 4번,골목상권,성북구,월곡2동,204165.0,456212.0,26587.0
3110325,장곡초등학교,골목상권,성북구,장위1동,204065.0,457480.0,104685.0
3110326,장위동성당,골목상권,성북구,장위1동,204220.0,456971.0,45509.0
3110327,상월곡역 2번,골목상권,성북구,장위2동,204404.0,456574.0,117350.0
3110328,상월곡역 3번,골목상권,성북구,석관동,204494.0,456315.0,88297.0
3110329,우리은행체육관,골목상권,성북구,장위2동,204694.0,457411.0,88610.0
3110330,돌곶이역 1번,골목상권,성북구,장위2동,204785.0,456784.0,72476.0
